drug_id	group_name_en	group_name_fr	related_drug_id	tier	structural_relation	rationale_en	rationale_fr	source_ids	panel_drug_ids	panel_rationale_en	panel_rationale_fr
piperacillin-tazobactam	Carbapenems	Carbapenemes	ertapenem	lower-expected	structurally-distinct	Carbapenem ring differs from penicillin ring. Cross-reactivity rate below 1% in published meta-analyses of penicillin-allergic patients.	Le cycle carbapenem differe du cycle penicilline. Taux de reactivite croisee inferieur a 1% dans les meta-analyses publiees chez les patients allergiques aux penicillines.		ertapenem; imipenem; meropenem		
piperacillin-tazobactam	Carbapenems	Carbapenemes	imipenem	lower-expected	structurally-distinct	Carbapenem ring differs from penicillin ring. Cross-reactivity rate below 1% in published meta-analyses of penicillin-allergic patients.	Le cycle carbapenem differe du cycle penicilline. Taux de reactivite croisee inferieur a 1% dans les meta-analyses publiees chez les patients allergiques aux penicillines.				
piperacillin-tazobactam	Carbapenems	Carbapenemes	meropenem	lower-expected	structurally-distinct	Carbapenem ring differs from penicillin ring. Cross-reactivity rate below 1% in published meta-analyses of penicillin-allergic patients.	Le cycle carbapenem differe du cycle penicilline. Taux de reactivite croisee inferieur a 1% dans les meta-analyses publiees chez les patients allergiques aux penicillines.				
piperacillin-tazobactam	Monobactams	Monobactames	aztreonam	lower-expected	structurally-distinct	Monobactam with monocyclic ring structure entirely different from bicyclic penicillins. Cross-reactivity below 1% in penicillin-allergic patients.	Monobactame avec structure monocyclique entierement differente des penicillines bicycliques. Reactivite croisee inferieure a 1% chez les patients allergiques aux penicillines.		aztreonam		
piperacillin-tazobactam	Penicillins	Penicillines	amoxicillin	higher-concern	structurally-related	Same penicillin class sharing the 6-aminopenicillanic acid core. High cross-reactivity expected within the penicillin group.	Meme classe penicilline partageant le noyau acide 6-aminopenicillanique. Reactivite croisee elevee attendue au sein du groupe penicilline.		amoxicillin; amoxicillin-clavulanate; piperacillin; cloxacillin		
piperacillin-tazobactam	Penicillins	Penicillines	amoxicillin-clavulanate	higher-concern	structurally-related	Same penicillin class sharing the 6-aminopenicillanic acid core. High cross-reactivity expected within the penicillin group.	Meme classe penicilline partageant le noyau acide 6-aminopenicillanique. Reactivite croisee elevee attendue au sein du groupe penicilline.				
piperacillin-tazobactam	Penicillins	Penicillines	piperacillin	higher-concern	structurally-related	Same penicillin class sharing the 6-aminopenicillanic acid core. High cross-reactivity expected within the penicillin group.	Meme classe penicilline partageant le noyau acide 6-aminopenicillanique. Reactivite croisee elevee attendue au sein du groupe penicilline.				
piperacillin-tazobactam	Penicillins	Penicillines	cloxacillin	higher-concern	structurally-related	Same penicillin class sharing the 6-aminopenicillanic acid core. High cross-reactivity expected within the penicillin group.	Meme classe penicilline partageant le noyau acide 6-aminopenicillanique. Reactivite croisee elevee attendue au sein du groupe penicilline.				
cloxacillin	Cephalosporins	Cephalosporines	cefazolin	lower-expected	structurally-distinct	Different R1 side chain from penicillins. Cross-reactivity driven by side chain similarity, not the beta-lactam ring itself.	Chaine laterale R1 differente des penicillines. La reactivite croisee est determinee par la similarite des chaines laterales, pas par le cycle beta-lactame lui-meme.		cefazolin; cefuroxime; cefotaxime; ceftriaxone; cefepime; ceftazidime		
cloxacillin	Cephalosporins	Cephalosporines	cefuroxime	lower-expected	structurally-distinct	Second-generation cephalosporin with different R1 side chain from penicillins. Negligible cross-reactivity in published data.	Cephalosporine de deuxieme generation avec chaine laterale R1 differente des penicillines. Reactivite croisee negligeable dans les donnees publiees.				
cloxacillin	Cephalosporins	Cephalosporines	cefotaxime	lower-expected	structurally-distinct	Third-generation cephalosporin with aminothiazolyl-methoxyimino R1 side chain dissimilar to penicillin side chains. Negligible cross-reactivity in published meta-analyses.	Cephalosporine de troisieme generation avec chaine laterale R1 aminothiazolyl-methoxyimino differente des chaines laterales des penicillines. Reactivite croisee negligeable dans les meta-analyses publiees.				
cloxacillin	Cephalosporins	Cephalosporines	ceftriaxone	lower-expected	structurally-distinct	Third-generation cephalosporin with aminothiazolyl-methoxyimino R1 side chain dissimilar to penicillin side chains. Negligible cross-reactivity in published meta-analyses.	Cephalosporine de troisieme generation avec chaine laterale R1 aminothiazolyl-methoxyimino differente des chaines laterales des penicillines. Reactivite croisee negligeable dans les meta-analyses publiees.				
cloxacillin	Cephalosporins	Cephalosporines	cefepime	lower-expected	structurally-distinct	Fourth-generation cephalosporin with distinct R1 side chain from penicillins. Cross-reactivity expected to be minimal.	Cephalosporine de quatrieme generation avec chaine laterale R1 distincte des penicillines. Reactivite croisee attendue minimale.				
cloxacillin	Cephalosporins	Cephalosporines	ceftazidime	lower-expected	structurally-distinct	Different R1 side chain from penicillins. Cross-reactivity rate below 2% with dissimilar side chains.	Chaine laterale R1 differente des penicillines. Taux de reactivite croisee inferieur a 2% avec des chaines laterales dissimilaires.				
cloxacillin	Carbapenems	Carbapenemes	ertapenem	lower-expected	structurally-distinct	Carbapenem ring differs from penicillin ring. Cross-reactivity rate below 1% in published meta-analyses of penicillin-allergic patients.	Le cycle carbapenem differe du cycle penicilline. Taux de reactivite croisee inferieur a 1% dans les meta-analyses publiees chez les patients allergiques aux penicillines.		ertapenem; imipenem; meropenem		
cloxacillin	Carbapenems	Carbapenemes	imipenem	lower-expected	structurally-distinct	Carbapenem ring differs from penicillin ring. Cross-reactivity rate below 1% in published meta-analyses of penicillin-allergic patients.	Le cycle carbapenem differe du cycle penicilline. Taux de reactivite croisee inferieur a 1% dans les meta-analyses publiees chez les patients allergiques aux penicillines.				
cloxacillin	Carbapenems	Carbapenemes	meropenem	lower-expected	structurally-distinct	Carbapenem ring differs from penicillin ring. Cross-reactivity rate below 1% in published meta-analyses of penicillin-allergic patients.	Le cycle carbapenem differe du cycle penicilline. Taux de reactivite croisee inferieur a 1% dans les meta-analyses publiees chez les patients allergiques aux penicillines.				
cloxacillin	Monobactams	Monobactames	aztreonam	lower-expected	structurally-distinct	Monobactam with monocyclic ring structure entirely different from bicyclic penicillins. Cross-reactivity below 1% in penicillin-allergic patients.	Monobactame avec structure monocyclique entierement differente des penicillines bicycliques. Reactivite croisee inferieure a 1% chez les patients allergiques aux penicillines.		aztreonam		
cloxacillin	Penicillins	Penicillines	amoxicillin	higher-concern	structurally-related	Same penicillin class sharing the 6-aminopenicillanic acid core. High cross-reactivity expected within the penicillin group.	Meme classe penicilline partageant le noyau acide 6-aminopenicillanique. Reactivite croisee elevee attendue au sein du groupe penicilline.		amoxicillin; amoxicillin-clavulanate; piperacillin; piperacillin-tazobactam		
cloxacillin	Penicillins	Penicillines	amoxicillin-clavulanate	higher-concern	structurally-related	Same penicillin class sharing the 6-aminopenicillanic acid core. High cross-reactivity expected within the penicillin group.	Meme classe penicilline partageant le noyau acide 6-aminopenicillanique. Reactivite croisee elevee attendue au sein du groupe penicilline.				
cloxacillin	Penicillins	Penicillines	piperacillin	higher-concern	structurally-related	Same penicillin class sharing the 6-aminopenicillanic acid core. High cross-reactivity expected within the penicillin group.	Meme classe penicilline partageant le noyau acide 6-aminopenicillanique. Reactivite croisee elevee attendue au sein du groupe penicilline.				
cloxacillin	Penicillins	Penicillines	piperacillin-tazobactam	higher-concern	structurally-related	Same penicillin class sharing the 6-aminopenicillanic acid core. High cross-reactivity expected within the penicillin group.	Meme classe penicilline partageant le noyau acide 6-aminopenicillanique. Reactivite croisee elevee attendue au sein du groupe penicilline.				
cefazolin	Penicillins	Penicillines	amoxicillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.		amoxicillin; amoxicillin-clavulanate; piperacillin; piperacillin-tazobactam; cloxacillin		
cefazolin	Penicillins	Penicillines	amoxicillin-clavulanate	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
cefazolin	Penicillins	Penicillines	piperacillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
cefazolin	Penicillins	Penicillines	piperacillin-tazobactam	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
cefazolin	Penicillins	Penicillines	cloxacillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
cefazolin	Cephalosporins	Cephalosporines	cefuroxime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.		cefuroxime; cefotaxime; ceftriaxone; cefepime; ceftazidime		
cefazolin	Cephalosporins	Cephalosporines	cefotaxime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
cefazolin	Cephalosporins	Cephalosporines	ceftriaxone	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
cefazolin	Cephalosporins	Cephalosporines	cefepime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
cefazolin	Cephalosporins	Cephalosporines	ceftazidime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
cefazolin	Carbapenems	Carbapenemes	ertapenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.		ertapenem; imipenem; meropenem		
cefazolin	Carbapenems	Carbapenemes	imipenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.				
cefazolin	Carbapenems	Carbapenemes	meropenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.				
cefuroxime	Penicillins	Penicillines	amoxicillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.		amoxicillin; amoxicillin-clavulanate; piperacillin; piperacillin-tazobactam; cloxacillin		
cefuroxime	Penicillins	Penicillines	amoxicillin-clavulanate	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
cefuroxime	Penicillins	Penicillines	piperacillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
cefuroxime	Penicillins	Penicillines	piperacillin-tazobactam	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
cefuroxime	Penicillins	Penicillines	cloxacillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
cefuroxime	Cephalosporins	Cephalosporines	cefazolin	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.		cefazolin; cefotaxime; ceftriaxone; cefepime; ceftazidime		
cefuroxime	Cephalosporins	Cephalosporines	cefotaxime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
cefuroxime	Cephalosporins	Cephalosporines	ceftriaxone	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
cefuroxime	Cephalosporins	Cephalosporines	cefepime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
cefuroxime	Cephalosporins	Cephalosporines	ceftazidime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
cefuroxime	Carbapenems	Carbapenemes	ertapenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.		ertapenem; imipenem; meropenem		
cefuroxime	Carbapenems	Carbapenemes	imipenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.				
cefuroxime	Carbapenems	Carbapenemes	meropenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.				
cefotaxime	Penicillins	Penicillines	amoxicillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.		amoxicillin; amoxicillin-clavulanate; piperacillin; piperacillin-tazobactam; cloxacillin		
cefotaxime	Penicillins	Penicillines	amoxicillin-clavulanate	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
cefotaxime	Penicillins	Penicillines	piperacillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
cefotaxime	Penicillins	Penicillines	piperacillin-tazobactam	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
cefotaxime	Penicillins	Penicillines	cloxacillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
cefotaxime	Cephalosporins	Cephalosporines	cefazolin	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.		cefazolin; cefuroxime; ceftriaxone; cefepime; ceftazidime		
cefotaxime	Cephalosporins	Cephalosporines	cefuroxime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
cefotaxime	Cephalosporins	Cephalosporines	ceftriaxone	higher-concern	structurally-related	Identical aminothiazolyl-methoxyimino R1 side chain. Higher concern for cross-reactivity due to shared epitope structure.	Chaine laterale R1 aminothiazolyl-methoxyimino identique. Preoccupation plus elevee de reactivite croisee en raison de l'epitope partage.				
cefotaxime	Cephalosporins	Cephalosporines	cefepime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
cefotaxime	Cephalosporins	Cephalosporines	ceftazidime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
cefotaxime	Carbapenems	Carbapenemes	ertapenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.		ertapenem; imipenem; meropenem		
cefotaxime	Carbapenems	Carbapenemes	imipenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.				
cefotaxime	Carbapenems	Carbapenemes	meropenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.				
ceftriaxone	Penicillins	Penicillines	amoxicillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.		amoxicillin; amoxicillin-clavulanate; piperacillin; piperacillin-tazobactam; cloxacillin		
ceftriaxone	Penicillins	Penicillines	amoxicillin-clavulanate	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
ceftriaxone	Penicillins	Penicillines	piperacillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
ceftriaxone	Penicillins	Penicillines	piperacillin-tazobactam	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
ceftriaxone	Penicillins	Penicillines	cloxacillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
ceftriaxone	Cephalosporins	Cephalosporines	cefazolin	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.		cefazolin; cefuroxime; cefotaxime; cefepime; ceftazidime		
ceftriaxone	Cephalosporins	Cephalosporines	cefuroxime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
ceftriaxone	Cephalosporins	Cephalosporines	cefotaxime	higher-concern	structurally-related	Identical aminothiazolyl-methoxyimino R1 side chain. Higher concern for cross-reactivity due to shared epitope structure.	Chaine laterale R1 aminothiazolyl-methoxyimino identique. Preoccupation plus elevee de reactivite croisee en raison de l'epitope partage.				
ceftriaxone	Cephalosporins	Cephalosporines	cefepime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
ceftriaxone	Cephalosporins	Cephalosporines	ceftazidime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
ceftriaxone	Carbapenems	Carbapenemes	ertapenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.		ertapenem; imipenem; meropenem		
ceftriaxone	Carbapenems	Carbapenemes	imipenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.				
ceftriaxone	Carbapenems	Carbapenemes	meropenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.				
cefepime	Penicillins	Penicillines	amoxicillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.		amoxicillin; amoxicillin-clavulanate; piperacillin; piperacillin-tazobactam; cloxacillin		
cefepime	Penicillins	Penicillines	amoxicillin-clavulanate	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
cefepime	Penicillins	Penicillines	piperacillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
cefepime	Penicillins	Penicillines	piperacillin-tazobactam	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
